sample,colDate,plot,stratum,regen_age,numPols,polGroup,polSpecies,polGenus,ASV,plantFamily,plantGenus,relAbund,weight,weight_100,weight_1000,weight_10000
UD22_1097|LT500,14/11/2022,OG37,Canopy,NA,3,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.125,1,13,125,1250
UD22_1004,7/4/2022,OG41,Canopy,NA,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.274751025,3,27,275,2748
UD22_1140,19/10/2022,PA53,Understory,0,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.193069307,2,19,193,1931
UD22_1080,22/04/2022,CR18,Understory,9,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Matayba_sp.1,Sapindaceae,Matayba,0.535397168,5,54,535,5354
UD22_0500,22/04/2022,CR18,Canopy,9,6,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Matayba_sp.1,Sapindaceae,Matayba,0.10985472,1,11,110,1099
UD22_0118,28/02/2022,CR04,Understory,20,3,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Palicourea_timbiquensis,Rubiaceae,Palicourea,0.145236593,1,15,145,1452
UD22_0500,22/04/2022,CR18,Canopy,9,6,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Parkia_multijuga,Fabaceae,Parkia,0.375653045,4,38,376,3757
UD22_1080,22/04/2022,CR18,Understory,9,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Parkia_multijuga,Fabaceae,Parkia,0.169906407,2,17,170,1699
UD22_0573,26/04/2022,PR26,Understory,27,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Parkia_multijuga,Fabaceae,Parkia,0.452636859,5,45,453,4526
UD22_0500,22/04/2022,CR18,Canopy,9,6,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Pouteria_reticulata,Sapotaceae,Pouteria,0.137622558,1,14,138,1376
UD22_0118,28/02/2022,CR04,Understory,20,3,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Pouteria_torta,Sapotaceae,Pouteria,0.85148265,9,85,851,8515
UD22_0615,10/4/2022,OG39,Canopy,NA,6,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Pouteria_torta,Sapotaceae,Pouteria,0.134206454,1,13,134,1342
UD22_0663,5/4/2022,PA57,Understory,0,3,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Pouteria_torta,Sapotaceae,Pouteria,0.172803581,2,17,173,1728
UD22_0577,23/03/2022,PR24,Understory,20,2,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Pouteria_torta,Sapotaceae,Pouteria,0.817111567,8,82,817,8171
UD22_0578,23/03/2022,PR24,Canopy,20,8,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Pouteria_torta,Sapotaceae,Pouteria,0.340394418,3,34,340,3404
UD22_0652,28/02/2022,CR04,Canopy,20,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Sloanea_spc,Elaeocarpaceae,Sloanea,0.299570103,3,30,300,2996
UD22_0626,23/03/2022,CR06,Canopy,32,2,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Sloanea_spc,Elaeocarpaceae,Sloanea,0.251848532,3,25,252,2518
UD22_0615,10/4/2022,OG39,Canopy,NA,6,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Sloanea_spc,Elaeocarpaceae,Sloanea,0.283917006,3,28,284,2839
UD22_0130,26/03/2022,OG39,Understory,NA,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Sloanea_spc,Elaeocarpaceae,Sloanea,0.137726328,1,14,138,1377
UD22_1097|LT500,14/11/2022,OG37,Canopy,NA,3,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Solanum_tuberosum,Solanaceae,Solanum,0.12,1,12,120,1200
UD22_0913,29/10/2022,CR14,Canopy,37,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Sorocea_jaramilloi,Moraceae,Sorocea,0.126760563,1,13,127,1268
UD22_0652,28/02/2022,CR04,Canopy,20,1,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Strychnos_cogens,Loganiaceae,Strychnos,0.100309224,1,10,100,1003
UD22_0626,23/03/2022,CR06,Canopy,32,2,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Strychnos_cogens,Loganiaceae,Strychnos,0.557995369,6,56,558,5580
UD22_0578,23/03/2022,PR24,Canopy,20,8,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Strychnos_cogens,Loganiaceae,Strychnos,0.288919529,3,29,289,2889
UD22_0578,23/03/2022,PR24,Canopy,20,8,Moth_Arctiinae,Melese_nr_intensa_948,Melese,Trichilia_pallida,Meliaceae,Trichilia,0.165768363,2,17,166,1658
UD22_1064,4/4/2022,PR19,Understory,5,1,Moth_Arctiinae,Melese_nr_laodamia_947,Melese,Sapotaceae_sp_JSA315_spc,Sapotaceae,Sapotaceae sp JSA315,0.149671928,1,15,150,1497
UD22_1064,4/4/2022,PR19,Understory,5,1,Moth_Arctiinae,Melese_nr_laodamia_947,Melese,Sapotaceae_spc,Sapotaceae,Sapotaceae spc,0.835254478,8,84,835,8353
UD22_0390,11/5/2022,PA54,Understory,0,1,Moth_Arctiinae,Melese_nr_laodamia_947,Melese,Stellaria_media,Caryophyllaceae,Stellaria,0.227163462,2,23,227,2272
UD22_0545,11/5/2022,CR02,Understory,7,5,Moth_Arctiinae,Melese_sp_1023,Melese,Asteraceae_spc,Asteraceae,Asteraceae spc,0.104277879,1,10,104,1043
UD22_1145,19/10/2022,PA53,Understory,0,1,Moth_Arctiinae,Melese_sp_1023,Melese,Caryophyllaceae_spc,Caryophyllaceae,Caryophyllaceae spc,0.188353702,2,19,188,1884
UD22_0397,11/5/2022,PA54,Understory,0,1,Moth_Arctiinae,Melese_sp_1023,Melese,Cayaponia_citrullifolia,Cucurbitaceae,Cayaponia,0.391167192,4,39,391,3912
UD22_0560,26/04/2022,PR26,Understory,27,3,Moth_Arctiinae,Melese_sp_1023,Melese,Cayaponia_pilosa,Cucurbitaceae,Cayaponia,0.294076493,3,29,294,2941
UD22_1145,19/10/2022,PA53,Understory,0,1,Moth_Arctiinae,Melese_sp_1023,Melese,Cecropia_spc,Urticaceae,Cecropia,0.125089863,1,13,125,1251
UD22_0702,14/10/2022,CA60,Understory,0,2,Moth_Arctiinae,Melese_sp_1023,Melese,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.236934504,2,24,237,2369
UD22_0803,19/11/2022,CR10,Understory,23,2,Moth_Arctiinae,Melese_sp_1023,Melese,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.213396562,2,21,213,2134
UD22_1066,4/4/2022,PR19,Understory,5,1,Moth_Arctiinae,Melese_sp_1023,Melese,Cestrum_spc,Solanaceae,Cestrum,0.262283366,3,26,262,2623
UD22_0803,19/11/2022,CR10,Understory,23,2,Moth_Arctiinae,Melese_sp_1023,Melese,Clusia_nemorosa,Clusiaceae,Clusia,0.474214582,5,47,474,4742
UD22_0911,21/11/2022,CR11,Understory,22,2,Moth_Arctiinae,Melese_sp_1023,Melese,Clusia_nemorosa,Clusiaceae,Clusia,0.585831063,6,59,586,5858
UD22_0892,21/11/2022,OG45,Understory,NA,3,Moth_Arctiinae,Melese_sp_1023,Melese,Clusia_nemorosa,Clusiaceae,Clusia,0.760836449,8,76,761,7608
UD22_0545,11/5/2022,CR02,Understory,7,5,Moth_Arctiinae,Melese_sp_1023,Melese,Guarea_macrophylla,Meliaceae,Guarea,0.169360146,2,17,169,1694
UD22_1066,4/4/2022,PR19,Understory,5,1,Moth_Arctiinae,Melese_sp_1023,Melese,Heliotropiaceae_spc,Heliotropiaceae,Heliotropiaceae spc,0.679471145,7,68,679,6795
UD22_0493,22/04/2022,CR18,Canopy,9,1,Moth_Arctiinae,Melese_sp_1023,Melese,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.560070863,6,56,560,5601
UD22_0423,24/04/2022,OG51,Canopy,NA,2,Moth_Arctiinae,Melese_sp_1023,Melese,Ipomoea_philomega,Convolvulaceae,Ipomoea,0.418009399,4,42,418,4180
UD22_0717,17/10/2022,PR32,Understory,15,1,Moth_Arctiinae,Melese_sp_1023,Melese,Lamiales_spc,Lamiales spc,Lamiales spc,0.614612663,6,61,615,6146
UD22_0133,26/03/2022,OG39,Understory,NA,2,Moth_Arctiinae,Melese_sp_1023,Melese,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.47625,5,48,476,4763
UD22_0768,21/10/2022,CR07,Understory,22,4,Moth_Arctiinae,Melese_sp_1023,Melese,Marcgravia_umbellata,Marcgraviaceae,Marcgravia,0.712942878,7,71,713,7129
UD22_0755,21/10/2022,CR08,Understory,26,3,Moth_Arctiinae,Melese_sp_1023,Melese,Marcgravia_umbellata,Marcgraviaceae,Marcgravia,0.871003308,9,87,871,8710
UD22_0693,16/10/2022,OG47,Understory,NA,1,Moth_Arctiinae,Melese_sp_1023,Melese,Miconia_laxivenula,Melastomataceae,Miconia,0.760136914,8,76,760,7601
UD22_0701,14/10/2022,CA60,Understory,0,1,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.50319052,5,50,503,5032
UD22_0702,14/10/2022,CA60,Understory,0,2,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.346995273,3,35,347,3470
UD22_0545,11/5/2022,CR02,Understory,7,5,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.182705667,2,18,183,1827
UD22_1069,22/04/2022,CR18,Understory,9,4,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.621755253,6,62,622,6218
UD22_0493,22/04/2022,CR18,Canopy,9,1,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.14179833,1,14,142,1418
UD22_0447,24/04/2022,OG51,Understory,NA,3,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.47300216,5,47,473,4730
UD22_0423,24/04/2022,OG51,Canopy,NA,2,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.36958711,4,37,370,3696
UD22_0477,5/4/2022,PR22,Understory,11,1,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.580526919,6,58,581,5805
UD22_0560,26/04/2022,PR26,Understory,27,3,Moth_Arctiinae,Melese_sp_1023,Melese,Parkia_multijuga,Fabaceae,Parkia,0.193330224,2,19,193,1933
UD22_0105,4/4/2022,OG42,Understory,NA,1,Moth_Arctiinae,Melese_sp_1023,Melese,Pouteria_caimito,Sapotaceae,Pouteria,0.552119129,6,55,552,5521
UD22_0664,5/4/2022,PA57,Understory,0,2,Moth_Arctiinae,Melese_sp_1023,Melese,Pouteria_caimito,Sapotaceae,Pouteria,0.912024666,9,91,912,9120
UD22_0966,23/05/2022,PR23,Understory,1,2,Moth_Arctiinae,Melese_sp_1023,Melese,Pouteria_reticulata,Sapotaceae,Pouteria,0.2669627,3,27,267,2670
UD22_1069,22/04/2022,CR18,Understory,9,4,Moth_Arctiinae,Melese_sp_1023,Melese,Pouteria_spc,Sapotaceae,Pouteria,0.144622991,1,14,145,1446
UD22_0133,26/03/2022,OG39,Understory,NA,2,Moth_Arctiinae,Melese_sp_1023,Melese,Pouteria_torta,Sapotaceae,Pouteria,0.48875,5,49,489,4888
UD22_0579,23/03/2022,PR24,Canopy,20,1,Moth_Arctiinae,Melese_sp_1023,Melese,Ruagea_glabra,Meliaceae,Ruagea,0.897433178,9,90,897,8974
UD22_0966,23/05/2022,PR23,Understory,1,2,Moth_Arctiinae,Melese_sp_1023,Melese,Sapotaceae_spc,Sapotaceae,Sapotaceae spc,0.615808171,6,62,616,6158
UD22_0911,21/11/2022,CR11,Understory,22,2,Moth_Arctiinae,Melese_sp_1023,Melese,Sorocea_jaramilloi,Moraceae,Sorocea,0.158038147,2,16,158,1580
UD22_0768,21/10/2022,CR07,Understory,22,4,Moth_Arctiinae,Melese_sp_1023,Melese,Souroubea_guianensis,Marcgraviaceae,Souroubea,0.207881417,2,21,208,2079
UD22_1145,19/10/2022,PA53,Understory,0,1,Moth_Arctiinae,Melese_sp_1023,Melese,Stellaria_spc,Caryophyllaceae,Stellaria,0.327102804,3,33,327,3271
UD22_0545,11/5/2022,CR02,Understory,7,5,Moth_Arctiinae,Melese_sp_1023,Melese,Trichilia_pallida,Meliaceae,Trichilia,0.208117002,2,21,208,2081
UD22_0624,23/03/2022,CR06,Canopy,32,1,Moth_Arctiinae,Melese_sp_1023,Melese,Trichilia_pallida,Meliaceae,Trichilia,0.596646836,6,60,597,5966
UD22_0344,7/5/2022,OG28,Understory,NA,1,Moth_Arctiinae,Melese_sp_1023,Melese,Trichilia_pallida,Meliaceae,Trichilia,0.805366927,8,81,805,8054
UD22_0693,16/10/2022,OG47,Understory,NA,1,Moth_Arctiinae,Melese_sp_1023,Melese,Vernonanthura_patens,Asteraceae,Vernonanthura,0.138362296,1,14,138,1384
UD22_0837,14/11/2022,CR01,Understory,5,1,Moth_Arctiinae,Melese_sp_946,Melese,Cecropia_insignis,Urticaceae,Cecropia,0.117785661,1,12,118,1178
UD22_0732,29/10/2022,CR14,Understory,37,1,Moth_Arctiinae,Melese_sp_946,Melese,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.933318315,9,93,933,9333
UD22_0837,14/11/2022,CR01,Understory,5,1,Moth_Arctiinae,Melese_sp_946,Melese,Citharexylum_spc,Verbenaceae,Citharexylum,0.766059916,8,77,766,7661
UD22_0375,23/05/2022,OG38,Canopy,NA,1,Moth_Arctiinae,Melese_sp_946,Melese,Parkia_multijuga,Fabaceae,Parkia,0.998087497,10,100,998,9981
UD22_1118,26/10/2022,OG49,Canopy,NA,1,Moth_Arctiinae,Melese_sp_949,Melese,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.22528363,2,23,225,2253
UD22_1107|LT500,25/10/2022,OG50,Canopy,NA,1,Moth_Arctiinae,Melese_sp_949,Melese,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.851598174,9,85,852,8516
UD22_1113,25/10/2022,OG50,Canopy,NA,1,Moth_Arctiinae,Melese_sp_949,Melese,Chromolaena_horminoides,Asteraceae,Chromolaena,0.174958541,2,17,175,1750
UD22_1113,25/10/2022,OG50,Canopy,NA,1,Moth_Arctiinae,Melese_sp_949,Melese,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.179933665,2,18,180,1799
UD22_1118,26/10/2022,OG49,Canopy,NA,1,Moth_Arctiinae,Melese_sp_949,Melese,Stellaria_spc,Caryophyllaceae,Stellaria,0.318206375,3,32,318,3182
UD22_1113,25/10/2022,OG50,Canopy,NA,1,Moth_Arctiinae,Melese_sp_949,Melese,Stellaria_spc,Caryophyllaceae,Stellaria,0.21973466,2,22,220,2197
UD22_0869,26/10/2022,OG49,Understory,NA,1,Moth_Arctiinae,NN_1436,NN,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.750855578,8,75,751,7509
UD22_0733,29/10/2022,CR14,Understory,37,1,Moth_Arctiinae,NN_1447,NN,Acalypha_spc,Euphorbiaceae,Acalypha,0.650965251,7,65,651,6510
UD22_0718,29/10/2022,PR34,Understory,37,1,Moth_Arctiinae,NN_1447,NN,Heliotropiaceae_spc,Heliotropiaceae,Heliotropiaceae spc,0.762287002,8,76,762,7623
UD22_0733,29/10/2022,CR14,Understory,37,1,Moth_Arctiinae,NN_1447,NN,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.186872587,2,19,187,1869
UD22_0718,29/10/2022,PR34,Understory,37,1,Moth_Arctiinae,NN_1447,NN,Myriopus_spc,Heliotropiaceae,Myriopus,0.170997043,2,17,171,1710
UD22_0434,29/03/2022,PR21,Canopy,35,2,Moth_Arctiinae,NN_845,NN,Cecropia_insignis,Urticaceae,Cecropia,0.490409765,5,49,490,4904
UD22_0844,14/11/2022,OG37,Understory,NA,1,Moth_Arctiinae,NN_845,NN,Heliotropiaceae_spc,Heliotropiaceae,Heliotropiaceae spc,0.828736307,8,83,829,8287
UD22_0004,28/02/2022,OG38,Understory,NA,1,Moth_Arctiinae,NN_845,NN,Sapium_glandulosum,Euphorbiaceae,Sapium,0.421663443,4,42,422,4217
UD22_0791,16/10/2022,OG47,Canopy,NA,3,Moth_Arctiinae,NN_846,NN,Acalypha_diversifolia,Euphorbiaceae,Acalypha,0.281666759,3,28,282,2817
UD22_1157|LT500,19/10/2022,PA53,Understory,0,2,Moth_Arctiinae,NN_846,NN,Caryophyllaceae_spc,Caryophyllaceae,Caryophyllaceae spc,0.142458101,1,14,142,1425
UD22_1157|LT500,19/10/2022,PA53,Understory,0,2,Moth_Arctiinae,NN_846,NN,Cecropia_spc,Urticaceae,Cecropia,0.312849162,3,31,313,3128
UD22_0720,29/10/2022,PR34,Understory,37,1,Moth_Arctiinae,NN_846,NN,Cecropia_spc,Urticaceae,Cecropia,0.133093525,1,13,133,1331
UD22_0791,16/10/2022,OG47,Canopy,NA,3,Moth_Arctiinae,NN_846,NN,Heliotropiaceae_spc,Heliotropiaceae,Heliotropiaceae spc,0.37485474,4,37,375,3749
UD22_0499,22/04/2022,CR18,Canopy,9,1,Moth_Arctiinae,NN_846,NN,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.112792562,1,11,113,1128
UD22_0720,29/10/2022,PR34,Understory,37,1,Moth_Arctiinae,NN_846,NN,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.707733813,7,71,708,7077
UD22_0749,21/10/2022,CR08,Understory,26,1,Moth_Arctiinae,NN_846,NN,Marcgravia_umbellata,Marcgraviaceae,Marcgravia,0.733823204,7,73,734,7338
UD22_0633,23/03/2022,CR06,Canopy,32,2,Moth_Arctiinae,NN_846,NN,Pouteria_lucumifolia,Sapotaceae,Pouteria,0.730349622,7,73,730,7303
UD22_0973,23/05/2022,PR23,Understory,1,1,Moth_Arctiinae,NN_846,NN,Pouteria_reticulata,Sapotaceae,Pouteria,0.896952909,9,90,897,8970
UD22_0582,23/03/2022,PR24,Canopy,20,3,Moth_Arctiinae,NN_846,NN,Pouteria_torta,Sapotaceae,Pouteria,0.746573403,7,75,747,7466
UD22_1157|LT500,19/10/2022,PA53,Understory,0,2,Moth_Arctiinae,NN_846,NN,Stellaria_media,Caryophyllaceae,Stellaria,0.100558659,1,10,101,1006
UD22_0719,29/10/2022,PR34,Understory,37,1,Moth_Arctiinae,NN_846,NN,Stellaria_media,Caryophyllaceae,Stellaria,0.265554554,3,27,266,2656
UD22_1157|LT500,19/10/2022,PA53,Understory,0,2,Moth_Arctiinae,NN_846,NN,Stellaria_spc,Caryophyllaceae,Stellaria,0.279329609,3,28,279,2793
UD22_0719,29/10/2022,PR34,Understory,37,1,Moth_Arctiinae,NN_846,NN,Vicia_villosa,Fabaceae,Vicia,0.279080252,3,28,279,2791
UD22_0095,23/05/2022,PR23,Understory,1,1,Moth_Arctiinae,NN_Elysius_123,NN,Chelonanthus_acutangulus,Gentianaceae,Chelonanthus,0.500954413,5,50,501,5010
UD22_0095,23/05/2022,PR23,Understory,1,1,Moth_Arctiinae,NN_Elysius_123,NN,Compsoneura_mutisii,Myristicaceae,Compsoneura,0.158264092,2,16,158,1583
UD22_0393,11/5/2022,PA54,Understory,0,1,Moth_Arctiinae,NN_Euchromina_1349,NN,Adenostemma_spc,Asteraceae,Adenostemma,0.511809269,5,51,512,5118
UD22_0393,11/5/2022,PA54,Understory,0,1,Moth_Arctiinae,NN_Euchromina_1349,NN,Asteraceae_spc,Asteraceae,Asteraceae spc,0.163547237,2,16,164,1635
UD22_0377,23/05/2022,OG38,Canopy,NA,1,Moth_Arctiinae,NN_Euchromina_1349,NN,Chrysophyllum_eximium,Sapotaceae,Chrysophyllum,0.858005733,9,86,858,8580
UD22_0549,11/5/2022,CR02,Understory,7,2,Moth_Arctiinae,NN_Idalus-Scaptius_2375,NN,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.72674208,7,73,727,7267
UD22_0323,7/5/2022,OG43,Understory,NA,1,Moth_Arctiinae,NN_Isanthrene_sp_1933,NN,Cecropia_insignis,Urticaceae,Cecropia,0.763854425,8,76,764,7639
UD22_0458,7/5/2022,OG43,Canopy,NA,2,Moth_Arctiinae,NN_Isanthrene_sp_1933,NN,Cecropia_insignis,Urticaceae,Cecropia,0.356041303,4,36,356,3560
UD22_0494,22/04/2022,CR18,Canopy,9,1,Moth_Arctiinae,NN_Isanthrene-Gymnelia_553,NN,Cecropia_insignis,Urticaceae,Cecropia,0.597330069,6,60,597,5973
UD22_0138,10/4/2022,PR26,Canopy,27,1,Moth_Arctiinae,NN_Isanthrene-Gymnelia_553,NN,Jacaratia_spinosa,Caricaceae,Jacaratia,0.24711094,2,25,247,2471
UD22_0138,10/4/2022,PR26,Canopy,27,1,Moth_Arctiinae,NN_Isanthrene-Gymnelia_553,NN,Vicia_sativa,Fabaceae,Vicia,0.206471495,2,21,206,2065
UD22_0810,14/11/2022,PR25,Understory,5,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Cecropia_garciae,Urticaceae,Cecropia,0.514419852,5,51,514,5144
UD22_0761,27/10/2022,PA58,Understory,0,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Cecropia_insignis,Urticaceae,Cecropia,0.223414315,2,22,223,2234
UD22_0143,10/4/2022,PR26,Canopy,27,2,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Cecropia_insignis,Urticaceae,Cecropia,0.119094386,1,12,119,1191
UD22_0810,14/11/2022,PR25,Understory,5,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Cecropia_spc,Urticaceae,Cecropia,0.149564051,1,15,150,1496
UD22_1043,30/04/2022,PR33,Understory,1,2,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.738118332,7,74,738,7381
UD22_0143,10/4/2022,PR26,Canopy,27,2,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Erythrina_poeppigiana,Fabaceae,Erythrina,0.227540577,2,23,228,2275
UD22_0143,10/4/2022,PR26,Canopy,27,2,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Fabaceae_spc,Fabaceae,Fabaceae spc,0.182053138,2,18,182,1821
UD22_0761,27/10/2022,PA58,Understory,0,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.257673843,3,26,258,2577
UD22_1078,22/04/2022,CR18,Understory,9,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Morella_pubescens,Myricaceae,Morella,0.14416853,1,14,144,1442
UD22_1078,22/04/2022,CR18,Understory,9,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Sapotaceae_spc,Sapotaceae,Sapotaceae spc,0.675767918,7,68,676,6758
UD22_0761,27/10/2022,PA58,Understory,0,1,Moth_Arctiinae,Ormetica_sp_993,Ormetica,Triplaris_cumingiana,Polygonaceae,Triplaris,0.309063136,3,31,309,3091
UD22_0438,29/03/2022,PR21,Canopy,35,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Bignoniaceae_spc,Bignoniaceae,Bignoniaceae spc,0.553526271,6,55,554,5535
UD22_0502,22/04/2022,CR18,Canopy,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cecropia_insignis,Urticaceae,Cecropia,0.120170553,1,12,120,1202
UD22_1168,21/11/2022,OG45,Canopy,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cecropia_insignis,Urticaceae,Cecropia,0.123107972,1,12,123,1231
UD22_0438,29/03/2022,PR21,Canopy,35,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cecropia_insignis,Urticaceae,Cecropia,0.279198277,3,28,279,2792
UD22_1168,21/11/2022,OG45,Canopy,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cecropia_spc,Urticaceae,Cecropia,0.473259334,5,47,473,4733
UD22_1052,30/04/2022,PR33,Understory,1,2,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cecropia_spc,Urticaceae,Cecropia,0.371561772,4,37,372,3716
UD22_1052,30/04/2022,PR33,Understory,1,2,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.154312354,2,15,154,1543
UD22_1075,22/04/2022,CR18,Understory,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Clusia_spc,Clusiaceae,Clusia,0.117050691,1,12,117,1171
UD22_0465,7/5/2022,OG43,Canopy,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Combretum_spc,Combretaceae,Combretum,0.752002967,8,75,752,7520
UD22_1168,21/11/2022,OG45,Canopy,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Cordia_alliodora,Cordiaceae,Cordia,0.118062563,1,12,118,1181
UD22_0502,22/04/2022,CR18,Canopy,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Dacryodes_cupularis,Burseraceae,Dacryodes,0.139575357,1,14,140,1396
UD22_0502,22/04/2022,CR18,Canopy,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Guarea_gentryi,Meliaceae,Guarea,0.141750783,1,14,142,1418
UD22_0978,24/04/2022,OG51,Canopy,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Guarea_gentryi,Meliaceae,Guarea,0.105029586,1,11,105,1050
UD22_0480,9/5/2022,PR29,Understory,5,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Guarea_kunthiana,Meliaceae,Guarea,0.155677966,2,16,156,1557
UD22_0501,22/04/2022,CR18,Canopy,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.414860681,4,41,415,4149
UD22_0978,24/04/2022,OG51,Canopy,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.842866535,8,84,843,8429
UD22_0452,24/04/2022,OG51,Understory,NA,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.770366599,8,77,770,7704
UD22_1075,22/04/2022,CR18,Understory,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.200460829,2,20,200,2005
UD22_0583,23/03/2022,PR24,Canopy,20,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Matayba_scrobiculata,Sapindaceae,Matayba,0.591826041,6,59,592,5918
UD22_0502,22/04/2022,CR18,Canopy,9,3,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Matayba_sp.1,Sapindaceae,Matayba,0.412982945,4,41,413,4130
UD22_1002,11/5/2022,PA55,Understory,0,1,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Meliaceae_spc,Meliaceae,Meliaceae spc,0.491880566,5,49,492,4919
UD22_1052,30/04/2022,PR33,Understory,1,2,Moth_Arctiinae,Ormetica_sypilus_2013,Ormetica,Myriopus_spc,Heliotropiaceae,Myriopus,0.293240093,3,29,293,2932
